LOCATION,MEASURE,TIME,Value
MEX,THND_PER,2007,44231.25
MEX,THND_PER,2008,44943.53
MEX,THND_PER,2009,45435.35
MEX,THND_PER,2010,46121.62
MEX,THND_PER,2011,47138.89
MEX,THND_PER,2012,48706.73
MEX,THND_PER,2013,49227.31
MEX,THND_PER,2014,49415.41
MEX,THND_PER,2015,50611.33
MEX,THND_PER,2016,51594.75
MEX,THND_PER,2017,51680.28
MEX,THND_PER,2018,53161.79
MEX,THND_PER,2019,54614.55
MEX,THND_PER,2020,50927.07
MEX,THND_PER,2021,55165.86
MEX,THND_PER,2022,57322.4
NLD,THND_PER,1996,6931.8
NLD,THND_PER,1997,7186
NLD,THND_PER,1998,7402
NLD,THND_PER,1999,7604.6
NLD,THND_PER,2000,7869.8
NLD,THND_PER,2001,8067.9
NLD,THND_PER,2002,8167.425
NLD,THND_PER,2003,8121.125
NLD,THND_PER,2004,8105.475
NLD,THND_PER,2005,7831.4
NLD,THND_PER,2006,7956.45
NLD,THND_PER,2007,8186.55
NLD,THND_PER,2008,8377.875
NLD,THND_PER,2009,8383.4
NLD,THND_PER,2010,8289.675
NLD,THND_PER,2011,8291.375
NLD,THND_PER,2012,8345.05
NLD,THND_PER,2013,8285.1
NLD,THND_PER,2014,8235.75
NLD,THND_PER,2015,8318.1
NLD,THND_PER,2016,8426.9
NLD,THND_PER,2017,8604.525
NLD,THND_PER,2018,8796.925
NLD,THND_PER,2019,8981.925
NLD,THND_PER,2020,8980.975
NLD,THND_PER,2021,9282.175
NLD,THND_PER,2022,9586.95
NZL,THND_PER,1996,1740.025
NZL,THND_PER,1997,1750.125
NZL,THND_PER,1998,1738.475
NZL,THND_PER,1999,1765.675
NZL,THND_PER,2000,1799.1
NZL,THND_PER,2001,1844.675
NZL,THND_PER,2002,1904.55
NZL,THND_PER,2003,1953.275
NZL,THND_PER,2004,2022.8
NZL,THND_PER,2005,2082.325
NZL,THND_PER,2006,2131.425
NZL,THND_PER,2007,2167.75
NZL,THND_PER,2008,2174.675
NZL,THND_PER,2009,2144.925
NZL,THND_PER,2010,2153.725
NZL,THND_PER,2011,2184.75
NZL,THND_PER,2012,2179.925
NZL,THND_PER,2013,2223.575
NZL,THND_PER,2014,2308.375
NZL,THND_PER,2015,2368.575
NZL,THND_PER,2016,2482.675
NZL,THND_PER,2017,2586.4
NZL,THND_PER,2018,2652.325
NZL,THND_PER,2019,2695.45
NZL,THND_PER,2020,2729.95
NZL,THND_PER,2021,2789.875
NZL,THND_PER,2022,2836
NOR,THND_PER,1996,2104
NOR,THND_PER,1997,2166
NOR,THND_PER,1998,2219
NOR,THND_PER,1999,2233
NOR,THND_PER,2000,2255.025
NOR,THND_PER,2001,2265.3
NOR,THND_PER,2002,2275.525
NOR,THND_PER,2003,2257.625
NOR,THND_PER,2004,2266.5
NOR,THND_PER,2005,2282.625
NOR,THND_PER,2006,2352.975
NOR,THND_PER,2007,2434.15
NOR,THND_PER,2008,2513.7
NOR,THND_PER,2009,2499.475
NOR,THND_PER,2010,2500.775
NOR,THND_PER,2011,2535.525
NOR,THND_PER,2012,2585.425
NOR,THND_PER,2013,2601.6
NOR,THND_PER,2014,2626.6
NOR,THND_PER,2015,2641
NOR,THND_PER,2016,2638.175
NOR,THND_PER,2017,2643.875
NOR,THND_PER,2018,2685.875
NOR,THND_PER,2019,2715.55
NOR,THND_PER,2020,2701.975
NOR,THND_PER,2021,2797.675
NOR,THND_PER,2022,2859.175
SVK,THND_PER,1996,2224.875
SVK,THND_PER,1997,2205.875
SVK,THND_PER,1998,2198.5
SVK,THND_PER,1999,2131.925
SVK,THND_PER,2000,2101.575
SVK,THND_PER,2001,2121.1
SVK,THND_PER,2002,2123.25
SVK,THND_PER,2003,2161.675
SVK,THND_PER,2004,2167.775
SVK,THND_PER,2005,2215.25
SVK,THND_PER,2006,2302.275
SVK,THND_PER,2007,2357.675
SVK,THND_PER,2008,2433.75
SVK,THND_PER,2009,2366.325
SVK,THND_PER,2010,2317.5
SVK,THND_PER,2011,2315.325
SVK,THND_PER,2012,2328.975
SVK,THND_PER,2013,2329.25
SVK,THND_PER,2014,2363.025
SVK,THND_PER,2015,2424
SVK,THND_PER,2016,2492.1
SVK,THND_PER,2017,2530.675
SVK,THND_PER,2018,2566.725
SVK,THND_PER,2019,2583.65
SVK,THND_PER,2020,2531.075
SVK,THND_PER,2021,2560.55
SVK,THND_PER,2022,2603.925
ESP,THND_PER,1996,12811.55
ESP,THND_PER,1997,13286.45
ESP,THND_PER,1998,13837.87
ESP,THND_PER,1999,14689.83
ESP,THND_PER,2000,15505.9
ESP,THND_PER,2001,16146.28
ESP,THND_PER,2002,16790.1
ESP,THND_PER,2003,17475.6
ESP,THND_PER,2004,18142.25
ESP,THND_PER,2005,19206.93
ESP,THND_PER,2006,19938.85
ESP,THND_PER,2007,20579.82
ESP,THND_PER,2008,20469.65
ESP,THND_PER,2009,19106.85
ESP,THND_PER,2010,18724.43
ESP,THND_PER,2011,18421.13
ESP,THND_PER,2012,17632.13
ESP,THND_PER,2013,17138.82
ESP,THND_PER,2014,17343.82
ESP,THND_PER,2015,17865.55
ESP,THND_PER,2016,18341.2
ESP,THND_PER,2017,18824.8
ESP,THND_PER,2018,19327.5
ESP,THND_PER,2019,19779.13
ESP,THND_PER,2020,19202.28
ESP,THND_PER,2021,19773.6
ESP,THND_PER,2022,20390.57
SWE,THND_PER,1996,3963
SWE,THND_PER,1997,3922
SWE,THND_PER,1998,3979
SWE,THND_PER,1999,4068
SWE,THND_PER,2000,4159
SWE,THND_PER,2001,4318.1
SWE,THND_PER,2002,4323.925
SWE,THND_PER,2003,4314.4
SWE,THND_PER,2004,4290.025
SWE,THND_PER,2005,4336.425
SWE,THND_PER,2006,4429.45
SWE,THND_PER,2007,4540.675
SWE,THND_PER,2008,4592.975
SWE,THND_PER,2009,4499.325
SWE,THND_PER,2010,4523.7
SWE,THND_PER,2011,4625.875
SWE,THND_PER,2012,4657.125
SWE,THND_PER,2013,4704.475
SWE,THND_PER,2014,4772.125
SWE,THND_PER,2015,4836.85
SWE,THND_PER,2016,4909.9
SWE,THND_PER,2017,5021.65
SWE,THND_PER,2018,5097.275
SWE,THND_PER,2019,5131.55
SWE,THND_PER,2020,5064.325
SWE,THND_PER,2021,5120.3
SWE,THND_PER,2022,5255.775
GBR,THND_PER,1996,25727
GBR,THND_PER,1997,26155
GBR,THND_PER,1998,26395
GBR,THND_PER,1999,26691
GBR,THND_PER,2000,27483.5
GBR,THND_PER,2001,27711.5
GBR,THND_PER,2002,27944
GBR,THND_PER,2003,28223
GBR,THND_PER,2004,28533.25
GBR,THND_PER,2005,28853.25
GBR,THND_PER,2006,29140.75
GBR,THND_PER,2007,29378.75
GBR,THND_PER,2008,29627.75
GBR,THND_PER,2009,29154.25
GBR,THND_PER,2010,29227
GBR,THND_PER,2011,29374.5
GBR,THND_PER,2012,29694.25
GBR,THND_PER,2013,30041.75
GBR,THND_PER,2014,30752.5
GBR,THND_PER,2015,31285
GBR,THND_PER,2016,31745.5
GBR,THND_PER,2017,32060.5
GBR,THND_PER,2018,32443
GBR,THND_PER,2019,32794.5
GBR,THND_PER,2020,32508.75
GBR,THND_PER,2021,32407.25
GBR,THND_PER,2022,32743.25
USA,THND_PER,1996,126707.5
USA,THND_PER,1997,129557.9
USA,THND_PER,1998,131463.5
USA,THND_PER,1999,133487.9
USA,THND_PER,2000,136890.8
USA,THND_PER,2001,136933.3
USA,THND_PER,2002,136485.2
