LOCATION,MEASURE,TIME,Value
HUN,USD_CAP,2000,11166.86009
HUN,USD_CAP,2001,12443.74556
HUN,USD_CAP,2002,13700.43217
HUN,USD_CAP,2003,14612.65975
HUN,USD_CAP,2004,15274.93792
HUN,USD_CAP,2005,16035.34126
HUN,USD_CAP,2006,17245.45203
HUN,USD_CAP,2007,17649.0082
HUN,USD_CAP,2008,19358.19585
HUN,USD_CAP,2009,19820.86607
HUN,USD_CAP,2010,20718.23173
HUN,USD_CAP,2011,21914.22395
HUN,USD_CAP,2012,22282.36189
HUN,USD_CAP,2013,23833.94672
HUN,USD_CAP,2014,24531.97584
HUN,USD_CAP,2015,25516.08945
HUN,USD_CAP,2016,27188.31044
HUN,USD_CAP,2017,28302.7735
HUN,USD_CAP,2018,30659.05976
HUN,USD_CAP,2019,33731.08491
HUN,USD_CAP,2020,33353.73508
HUN,USD_CAP,2021,35567.46354
HUN,USD_CAP,2022,40276.6259
IRL,USD_CAP,1996,18889.35347
IRL,USD_CAP,1997,20505.09216
IRL,USD_CAP,1998,22467.57522
IRL,USD_CAP,1999,23585.49199
IRL,USD_CAP,2000,26343.30256
IRL,USD_CAP,2001,27843.00026
IRL,USD_CAP,2002,29530.96419
IRL,USD_CAP,2003,31278.22569
IRL,USD_CAP,2004,33457.29078
IRL,USD_CAP,2005,35044.75201
IRL,USD_CAP,2006,38821.00133
IRL,USD_CAP,2007,40431.5855
IRL,USD_CAP,2008,38178.61307
IRL,USD_CAP,2009,34616.33299
IRL,USD_CAP,2010,36322.68695
IRL,USD_CAP,2011,36713.23904
IRL,USD_CAP,2012,37535.11505
IRL,USD_CAP,2013,40476.51175
IRL,USD_CAP,2014,43304.85625
IRL,USD_CAP,2015,53243.96846
IRL,USD_CAP,2016,58417.74123
IRL,USD_CAP,2017,62070.4122
IRL,USD_CAP,2018,65780.80334
IRL,USD_CAP,2019,69786.74773
IRL,USD_CAP,2020,70791.4969
IRL,USD_CAP,2021,81104.15918
ITA,USD_CAP,1996,22835.81961
ITA,USD_CAP,1997,23766.4831
ITA,USD_CAP,1998,24884.13655
ITA,USD_CAP,1999,25552.52156
ITA,USD_CAP,2000,26974.27607
ITA,USD_CAP,2001,27950.48928
ITA,USD_CAP,2002,28592.96017
ITA,USD_CAP,2003,29014.10536
ITA,USD_CAP,2004,29433.07925
ITA,USD_CAP,2005,30075.6617
ITA,USD_CAP,2006,32437.47334
ITA,USD_CAP,2007,33986.99895
ITA,USD_CAP,2008,34970.04628
ITA,USD_CAP,2009,34314.31054
ITA,USD_CAP,2010,34764.32244
ITA,USD_CAP,2011,36111.7616
ITA,USD_CAP,2012,36047.25844
ITA,USD_CAP,2013,36205.07299
ITA,USD_CAP,2014,36479.15879
ITA,USD_CAP,2015,36949.11252
ITA,USD_CAP,2016,40382.83685
ITA,USD_CAP,2017,42185.38429
ITA,USD_CAP,2018,43907.37033
ITA,USD_CAP,2019,46164.07023
ITA,USD_CAP,2020,43700.30055
ITA,USD_CAP,2021,48199.19491
ITA,USD_CAP,2022,53277.98163
MEX,USD_CAP,1996,7811.426379
MEX,USD_CAP,1997,8383.996447
MEX,USD_CAP,1998,8781.937419
MEX,USD_CAP,1999,9103.006269
MEX,USD_CAP,2000,9941.921354
MEX,USD_CAP,2001,10048.21911
MEX,USD_CAP,2002,10363.68461
MEX,USD_CAP,2003,11107.56693
MEX,USD_CAP,2004,11749.42389
MEX,USD_CAP,2005,12260.30586
MEX,USD_CAP,2006,13493.19617
MEX,USD_CAP,2007,13976.72363
MEX,USD_CAP,2008,14649.63845
MEX,USD_CAP,2009,14254.48138
MEX,USD_CAP,2010,15047.38707
MEX,USD_CAP,2011,16259.41068
MEX,USD_CAP,2012,16862.85154
MEX,USD_CAP,2013,16929.75462
MEX,USD_CAP,2014,17707.67346
MEX,USD_CAP,2015,17954.23457
MEX,USD_CAP,2016,19260.78133
MEX,USD_CAP,2017,19677.3362
MEX,USD_CAP,2018,20005.18077
MEX,USD_CAP,2019,19654.29703
MEX,USD_CAP,2020,17861.18455
MEX,USD_CAP,2021,18926.95755
NLD,USD_CAP,1996,24512.62226
NLD,USD_CAP,1997,25921.9369
NLD,USD_CAP,1998,27212.41074
NLD,USD_CAP,1999,29133.03856
NLD,USD_CAP,2000,31685.37077
NLD,USD_CAP,2001,32334.17174
NLD,USD_CAP,2002,33473.51995
NLD,USD_CAP,2003,33697.58771
NLD,USD_CAP,2004,35277.51884
NLD,USD_CAP,2005,36975.78871
NLD,USD_CAP,2006,40718.68858
NLD,USD_CAP,2007,43453.06542
NLD,USD_CAP,2008,44174.827
NLD,USD_CAP,2009,42872.63564
NLD,USD_CAP,2010,44643.0383
NLD,USD_CAP,2011,46442.95564
NLD,USD_CAP,2012,46745.65107
NLD,USD_CAP,2013,48891.54407
NLD,USD_CAP,2014,48736.47002
NLD,USD_CAP,2015,49776.00061
NLD,USD_CAP,2016,51020.43929
NLD,USD_CAP,2017,54456.40045
NLD,USD_CAP,2018,57607.46751
NLD,USD_CAP,2019,58983.25686
NLD,USD_CAP,2020,57865.97683
NLD,USD_CAP,2021,65519.78973
NLD,USD_CAP,2022,70201.50606
NZL,USD_CAP,1996,16994.25781
NZL,USD_CAP,1997,17927.62103
NZL,USD_CAP,1998,18401.59468
NZL,USD_CAP,1999,19308.73897
NZL,USD_CAP,2000,20239.90581
NZL,USD_CAP,2001,21282.70468
NZL,USD_CAP,2002,22012.32512
NZL,USD_CAP,2003,22750.2022
NZL,USD_CAP,2004,23609.42215
NZL,USD_CAP,2005,23936.80578
NZL,USD_CAP,2006,25795.92024
NZL,USD_CAP,2007,27166.31643
NZL,USD_CAP,2008,27590.39611
NZL,USD_CAP,2009,29317.18723
NZL,USD_CAP,2010,29590.28856
NZL,USD_CAP,2011,31158.68295
NZL,USD_CAP,2012,31546.74345
NZL,USD_CAP,2013,34662.65779
NZL,USD_CAP,2014,35590.98006
NZL,USD_CAP,2015,36011.2696
NZL,USD_CAP,2016,38418.2546
NZL,USD_CAP,2017,40416.02355
NZL,USD_CAP,2018,40792.83691
NZL,USD_CAP,2019,44420.21512
NZL,USD_CAP,2020,44583.80027
NZL,USD_CAP,2021,47118.05315
NOR,USD_CAP,1996,26523.1457
NOR,USD_CAP,1997,28307.85453
NOR,USD_CAP,1998,27880.89996
NOR,USD_CAP,1999,30309.49819
NOR,USD_CAP,2000,36482.23544
NOR,USD_CAP,2001,37844.87899
NOR,USD_CAP,2002,38161.17788
NOR,USD_CAP,2003,38902.99629
NOR,USD_CAP,2004,42752.79091
